2022-08-29 16:05:42 status unpacked debconf:all 1.5.73
2022-08-29 16:05:42 install debianutils:arm64 <none> 4.9.1
2022-08-29 16:05:42 status half-installed debianutils:arm64 4.9.1
2022-08-29 16:05:42 status unpacked debianutils:arm64 4.9.1
2022-08-29 16:05:42 install diffutils:arm64 <none> 1:3.7-3
2022-08-29 16:05:42 status half-installed diffutils:arm64 1:3.7-3
2022-08-29 16:05:42 status unpacked diffutils:arm64 1:3.7-3
2022-08-29 16:05:42 upgrade dpkg:arm64 1.19.7ubuntu3 1.19.7ubuntu3
2022-08-29 16:05:42 status half-configured dpkg:arm64 1.19.7ubuntu3
2022-08-29 16:05:42 status unpacked dpkg:arm64 1.19.7ubuntu3
2022-08-29 16:05:42 status half-installed dpkg:arm64 1.19.7ubuntu3
2022-08-29 16:05:42 status unpacked dpkg:arm64 1.19.7ubuntu3
2022-08-29 16:05:42 install e2fsprogs:arm64 <none> 1.45.5-2ubuntu1
2022-08-29 16:05:42 status half-installed e2fsprogs:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:42 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:42 install fdisk:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:42 status half-installed fdisk:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:42 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:42 install findutils:arm64 <none> 4.7.0-1ubuntu1
2022-08-29 16:05:42 status half-installed findutils:arm64 4.7.0-1ubuntu1
2022-08-29 16:05:42 status unpacked findutils:arm64 4.7.0-1ubuntu1
2022-08-29 16:05:42 install gcc-10-base:arm64 <none> 10-20200411-0ubuntu1
2022-08-29 16:05:42 status half-installed gcc-10-base:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:42 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:42 install grep:arm64 <none> 3.4-1
2022-08-29 16:05:42 status half-installed grep:arm64 3.4-1
2022-08-29 16:05:42 status unpacked grep:arm64 3.4-1
2022-08-29 16:05:42 install gzip:arm64 <none> 1.10-0ubuntu4
2022-08-29 16:05:42 status half-installed gzip:arm64 1.10-0ubuntu4
2022-08-29 16:05:42 status unpacked gzip:arm64 1.10-0ubuntu4
2022-08-29 16:05:43 install hostname:arm64 <none> 3.23
2022-08-29 16:05:43 status half-installed hostname:arm64 3.23
2022-08-29 16:05:43 status unpacked hostname:arm64 3.23
2022-08-29 16:05:43 install init-system-helpers:all <none> 1.57
2022-08-29 16:05:43 status half-installed init-system-helpers:all 1.57
2022-08-29 16:05:43 status unpacked init-system-helpers:all 1.57
2022-08-29 16:05:43 install libacl1:arm64 <none> 2.2.53-6
2022-08-29 16:05:43 status half-installed libacl1:arm64 2.2.53-6
2022-08-29 16:05:43 status unpacked libacl1:arm64 2.2.53-6
2022-08-29 16:05:43 install libattr1:arm64 <none> 1:2.4.48-5
2022-08-29 16:05:43 status half-installed libattr1:arm64 1:2.4.48-5
2022-08-29 16:05:43 status unpacked libattr1:arm64 1:2.4.48-5
2022-08-29 16:05:43 install libaudit-common:all <none> 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 install libaudit1:arm64 <none> 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 status half-installed libaudit1:arm64 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2022-08-29 16:05:43 install libblkid1:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:43 status half-installed libblkid1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:43 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:43 install libbz2-1.0:arm64 <none> 1.0.8-2
2022-08-29 16:05:43 status half-installed libbz2-1.0:arm64 1.0.8-2
2022-08-29 16:05:43 status unpacked libbz2-1.0:arm64 1.0.8-2
2022-08-29 16:05:43 install libc-bin:arm64 <none> 2.31-0ubuntu9
2022-08-29 16:05:43 status half-installed libc-bin:arm64 2.31-0ubuntu9
2022-08-29 16:05:43 status unpacked libc-bin:arm64 2.31-0ubuntu9
2022-08-29 16:05:43 upgrade libc6:arm64 2.31-0ubuntu9 2.31-0ubuntu9
2022-08-29 16:05:43 status half-configured libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:43 status unpacked libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:43 status half-installed libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:43 status unpacked libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:44 install libcap-ng0:arm64 <none> 0.7.9-2.1build1
2022-08-29 16:05:44 status half-installed libcap-ng0:arm64 0.7.9-2.1build1
2022-08-29 16:05:44 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2022-08-29 16:05:44 install libcom-err2:arm64 <none> 1.45.5-2ubuntu1
2022-08-29 16:05:44 status half-installed libcom-err2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:44 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:44 install libcrypt1:arm64 <none> 1:4.4.10-10ubuntu4
2022-08-29 16:05:44 status half-installed libcrypt1:arm64 1:4.4.10-10ubuntu4
2022-08-29 16:05:44 status unpacked libcrypt1:arm64 1:4.4.10-10ubuntu4
2022-08-29 16:05:44 install libdb5.3:arm64 <none> 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:44 status half-installed libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:44 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:44 install libdebconfclient0:arm64 <none> 0.251ubuntu1
2022-08-29 16:05:44 status half-installed libdebconfclient0:arm64 0.251ubuntu1
2022-08-29 16:05:44 status unpacked libdebconfclient0:arm64 0.251ubuntu1
2022-08-29 16:05:44 install libext2fs2:arm64 <none> 1.45.5-2ubuntu1
2022-08-29 16:05:44 status half-installed libext2fs2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:44 status unpacked libext2fs2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:44 install libfdisk1:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:44 status half-installed libfdisk1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:44 status unpacked libfdisk1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:44 install libgcc-s1:arm64 <none> 10-20200411-0ubuntu1
2022-08-29 16:05:44 status half-installed libgcc-s1:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:44 status unpacked libgcc-s1:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:44 install libgcrypt20:arm64 <none> 1.8.5-5ubuntu1
2022-08-29 16:05:44 status half-installed libgcrypt20:arm64 1.8.5-5ubuntu1
2022-08-29 16:05:44 status unpacked libgcrypt20:arm64 1.8.5-5ubuntu1
2022-08-29 16:05:44 install libgpg-error0:arm64 <none> 1.37-1
2022-08-29 16:05:44 status half-installed libgpg-error0:arm64 1.37-1
2022-08-29 16:05:44 status unpacked libgpg-error0:arm64 1.37-1
2022-08-29 16:05:44 install liblz4-1:arm64 <none> 1.9.2-2
2022-08-29 16:05:44 status half-installed liblz4-1:arm64 1.9.2-2
2022-08-29 16:05:44 status unpacked liblz4-1:arm64 1.9.2-2
2022-08-29 16:05:44 install liblzma5:arm64 <none> 5.2.4-1
2022-08-29 16:05:44 status half-installed liblzma5:arm64 5.2.4-1
2022-08-29 16:05:44 status unpacked liblzma5:arm64 5.2.4-1
2022-08-29 16:05:44 install libmount1:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:44 status half-installed libmount1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:44 status unpacked libmount1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:44 install libncurses6:arm64 <none> 6.2-0ubuntu2
2022-08-29 16:05:44 status half-installed libncurses6:arm64 6.2-0ubuntu2
2022-08-29 16:05:44 status unpacked libncurses6:arm64 6.2-0ubuntu2
2022-08-29 16:05:44 install libncursesw6:arm64 <none> 6.2-0ubuntu2
2022-08-29 16:05:44 status half-installed libncursesw6:arm64 6.2-0ubuntu2
2022-08-29 16:05:44 status unpacked libncursesw6:arm64 6.2-0ubuntu2
2022-08-29 16:05:44 install libpam-modules:arm64 <none> 1.3.1-5ubuntu4
2022-08-29 16:05:44 status half-installed libpam-modules:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:44 status unpacked libpam-modules:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:44 install libpam-modules-bin:arm64 <none> 1.3.1-5ubuntu4
2022-08-29 16:05:44 status half-installed libpam-modules-bin:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:44 status unpacked libpam-modules-bin:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:44 install libpam-runtime:all <none> 1.3.1-5ubuntu4
2022-08-29 16:05:44 status half-installed libpam-runtime:all 1.3.1-5ubuntu4
2022-08-29 16:05:44 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2022-08-29 16:05:44 install libpam0g:arm64 <none> 1.3.1-5ubuntu4
2022-08-29 16:05:44 status half-installed libpam0g:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:45 status unpacked libpam0g:arm64 1.3.1-5ubuntu4
2022-08-29 16:05:45 install libpcre2-8-0:arm64 <none> 10.34-7
2022-08-29 16:05:45 status half-installed libpcre2-8-0:arm64 10.34-7
2022-08-29 16:05:45 status unpacked libpcre2-8-0:arm64 10.34-7
2022-08-29 16:05:45 install libpcre3:arm64 <none> 2:8.39-12build1
2022-08-29 16:05:45 status half-installed libpcre3:arm64 2:8.39-12build1
2022-08-29 16:05:45 status unpacked libpcre3:arm64 2:8.39-12build1
2022-08-29 16:05:45 install libprocps8:arm64 <none> 2:3.3.16-1ubuntu2
2022-08-29 16:05:45 status half-installed libprocps8:arm64 2:3.3.16-1ubuntu2
2022-08-29 16:05:45 status unpacked libprocps8:arm64 2:3.3.16-1ubuntu2
2022-08-29 16:05:45 install libselinux1:arm64 <none> 3.0-1build2
2022-08-29 16:05:45 status half-installed libselinux1:arm64 3.0-1build2
2022-08-29 16:05:45 status unpacked libselinux1:arm64 3.0-1build2
2022-08-29 16:05:45 install libsemanage-common:all <none> 3.0-1build2
2022-08-29 16:05:45 status half-installed libsemanage-common:all 3.0-1build2
2022-08-29 16:05:45 status unpacked libsemanage-common:all 3.0-1build2
2022-08-29 16:05:45 install libsemanage1:arm64 <none> 3.0-1build2
2022-08-29 16:05:45 status half-installed libsemanage1:arm64 3.0-1build2
2022-08-29 16:05:45 status unpacked libsemanage1:arm64 3.0-1build2
2022-08-29 16:05:45 install libsepol1:arm64 <none> 3.0-1
2022-08-29 16:05:45 status half-installed libsepol1:arm64 3.0-1
2022-08-29 16:05:45 status unpacked libsepol1:arm64 3.0-1
2022-08-29 16:05:45 install libsmartcols1:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:45 status half-installed libsmartcols1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 status unpacked libsmartcols1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 install libss2:arm64 <none> 1.45.5-2ubuntu1
2022-08-29 16:05:45 status half-installed libss2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:45 status unpacked libss2:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:45 install libsystemd0:arm64 <none> 245.4-4ubuntu3
2022-08-29 16:05:45 status half-installed libsystemd0:arm64 245.4-4ubuntu3
2022-08-29 16:05:45 status unpacked libsystemd0:arm64 245.4-4ubuntu3
2022-08-29 16:05:45 install libtinfo6:arm64 <none> 6.2-0ubuntu2
2022-08-29 16:05:45 status half-installed libtinfo6:arm64 6.2-0ubuntu2
2022-08-29 16:05:45 status unpacked libtinfo6:arm64 6.2-0ubuntu2
2022-08-29 16:05:45 install libudev1:arm64 <none> 245.4-4ubuntu3
2022-08-29 16:05:45 status half-installed libudev1:arm64 245.4-4ubuntu3
2022-08-29 16:05:45 status unpacked libudev1:arm64 245.4-4ubuntu3
2022-08-29 16:05:45 install libuuid1:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:45 status half-installed libuuid1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 status unpacked libuuid1:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 install libzstd1:arm64 <none> 1.4.4+dfsg-3
2022-08-29 16:05:45 status half-installed libzstd1:arm64 1.4.4+dfsg-3
2022-08-29 16:05:45 status unpacked libzstd1:arm64 1.4.4+dfsg-3
2022-08-29 16:05:45 install login:arm64 <none> 1:4.8.1-1ubuntu5
2022-08-29 16:05:45 status half-installed login:arm64 1:4.8.1-1ubuntu5
2022-08-29 16:05:45 status unpacked login:arm64 1:4.8.1-1ubuntu5
2022-08-29 16:05:45 install logsave:arm64 <none> 1.45.5-2ubuntu1
2022-08-29 16:05:45 status half-installed logsave:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:45 status unpacked logsave:arm64 1.45.5-2ubuntu1
2022-08-29 16:05:45 install lsb-base:all <none> 11.1.0ubuntu2
2022-08-29 16:05:45 status half-installed lsb-base:all 11.1.0ubuntu2
2022-08-29 16:05:45 status unpacked lsb-base:all 11.1.0ubuntu2
2022-08-29 16:05:45 upgrade mawk:arm64 1.3.4.20200120-2 1.3.4.20200120-2
2022-08-29 16:05:45 status half-configured mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:45 status unpacked mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:45 status half-installed mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:45 status unpacked mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:45 install mount:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:45 status half-installed mount:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 status unpacked mount:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:45 install ncurses-base:all <none> 6.2-0ubuntu2
2022-08-29 16:05:45 status half-installed ncurses-base:all 6.2-0ubuntu2
2022-08-29 16:05:45 status unpacked ncurses-base:all 6.2-0ubuntu2
2022-08-29 16:05:45 install ncurses-bin:arm64 <none> 6.2-0ubuntu2
2022-08-29 16:05:45 status half-installed ncurses-bin:arm64 6.2-0ubuntu2
2022-08-29 16:05:45 status unpacked ncurses-bin:arm64 6.2-0ubuntu2
2022-08-29 16:05:45 install passwd:arm64 <none> 1:4.8.1-1ubuntu5
2022-08-29 16:05:45 status half-installed passwd:arm64 1:4.8.1-1ubuntu5
2022-08-29 16:05:46 status unpacked passwd:arm64 1:4.8.1-1ubuntu5
2022-08-29 16:05:46 upgrade perl-base:arm64 5.30.0-9build1 5.30.0-9build1
2022-08-29 16:05:46 status half-configured perl-base:arm64 5.30.0-9build1
2022-08-29 16:05:46 status unpacked perl-base:arm64 5.30.0-9build1
2022-08-29 16:05:46 status half-installed perl-base:arm64 5.30.0-9build1
2022-08-29 16:05:46 status unpacked perl-base:arm64 5.30.0-9build1
2022-08-29 16:05:46 install procps:arm64 <none> 2:3.3.16-1ubuntu2
2022-08-29 16:05:46 status half-installed procps:arm64 2:3.3.16-1ubuntu2
2022-08-29 16:05:46 status unpacked procps:arm64 2:3.3.16-1ubuntu2
2022-08-29 16:05:46 install sed:arm64 <none> 4.7-1
2022-08-29 16:05:46 status half-installed sed:arm64 4.7-1
2022-08-29 16:05:46 status unpacked sed:arm64 4.7-1
2022-08-29 16:05:46 install sensible-utils:all <none> 0.0.12+nmu1
2022-08-29 16:05:46 status half-installed sensible-utils:all 0.0.12+nmu1
2022-08-29 16:05:46 status unpacked sensible-utils:all 0.0.12+nmu1
2022-08-29 16:05:46 install sysvinit-utils:arm64 <none> 2.96-2.1ubuntu1
2022-08-29 16:05:46 status half-installed sysvinit-utils:arm64 2.96-2.1ubuntu1
2022-08-29 16:05:46 status unpacked sysvinit-utils:arm64 2.96-2.1ubuntu1
2022-08-29 16:05:46 install tar:arm64 <none> 1.30+dfsg-7
2022-08-29 16:05:46 status half-installed tar:arm64 1.30+dfsg-7
2022-08-29 16:05:47 status unpacked tar:arm64 1.30+dfsg-7
2022-08-29 16:05:47 install util-linux:arm64 <none> 2.34-0.1ubuntu9
2022-08-29 16:05:47 status half-installed util-linux:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:47 status unpacked util-linux:arm64 2.34-0.1ubuntu9
2022-08-29 16:05:47 install zlib1g:arm64 <none> 1:1.2.11.dfsg-2ubuntu1
2022-08-29 16:05:47 status half-installed zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2022-08-29 16:05:47 status unpacked zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2022-08-29 16:05:47 startup packages configure
2022-08-29 16:05:47 configure lsb-base:all 11.1.0ubuntu2 <none>
2022-08-29 16:05:47 status unpacked lsb-base:all 11.1.0ubuntu2
2022-08-29 16:05:47 status half-configured lsb-base:all 11.1.0ubuntu2
2022-08-29 16:05:47 status installed lsb-base:all 11.1.0ubuntu2
2022-08-29 16:05:47 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2022-08-29 16:05:47 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2022-08-29 16:05:47 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2022-08-29 16:05:47 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2022-08-29 16:05:47 configure libsemanage-common:all 3.0-1build2 <none>
2022-08-29 16:05:47 status unpacked libsemanage-common:all 3.0-1build2
2022-08-29 16:05:47 status half-configured libsemanage-common:all 3.0-1build2
2022-08-29 16:05:47 status installed libsemanage-common:all 3.0-1build2
2022-08-29 16:05:47 configure gcc-10-base:arm64 10-20200411-0ubuntu1 <none>
2022-08-29 16:05:47 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 status half-configured gcc-10-base:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 status installed gcc-10-base:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 configure ncurses-base:all 6.2-0ubuntu2 <none>
2022-08-29 16:05:47 status unpacked ncurses-base:all 6.2-0ubuntu2
2022-08-29 16:05:47 status half-configured ncurses-base:all 6.2-0ubuntu2
2022-08-29 16:05:47 status installed ncurses-base:all 6.2-0ubuntu2
2022-08-29 16:05:47 configure sensible-utils:all 0.0.12+nmu1 <none>
2022-08-29 16:05:47 status unpacked sensible-utils:all 0.0.12+nmu1
2022-08-29 16:05:47 status half-configured sensible-utils:all 0.0.12+nmu1
2022-08-29 16:05:47 status installed sensible-utils:all 0.0.12+nmu1
2022-08-29 16:05:47 configure libcrypt1:arm64 1:4.4.10-10ubuntu4 <none>
2022-08-29 16:05:47 status unpacked libcrypt1:arm64 1:4.4.10-10ubuntu4
2022-08-29 16:05:47 status half-configured libcrypt1:arm64 1:4.4.10-10ubuntu4
2022-08-29 16:05:47 status installed libcrypt1:arm64 1:4.4.10-10ubuntu4
2022-08-29 16:05:47 configure libgcc-s1:arm64 10-20200411-0ubuntu1 <none>
2022-08-29 16:05:47 status unpacked libgcc-s1:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 status half-configured libgcc-s1:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 status installed libgcc-s1:arm64 10-20200411-0ubuntu1
2022-08-29 16:05:47 configure libc6:arm64 2.31-0ubuntu9 <none>
2022-08-29 16:05:47 status unpacked libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:47 status half-configured libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:47 status installed libc6:arm64 2.31-0ubuntu9
2022-08-29 16:05:47 configure libudev1:arm64 245.4-4ubuntu3 <none>
2022-08-29 16:05:47 status unpacked libudev1:arm64 245.4-4ubuntu3
2022-08-29 16:05:47 status half-configured libudev1:arm64 245.4-4ubuntu3
2022-08-29 16:05:47 status installed libudev1:arm64 245.4-4ubuntu3
2022-08-29 16:05:47 configure libsepol1:arm64 3.0-1 <none>
2022-08-29 16:05:47 status unpacked libsepol1:arm64 3.0-1
2022-08-29 16:05:47 status half-configured libsepol1:arm64 3.0-1
2022-08-29 16:05:47 status installed libsepol1:arm64 3.0-1
2022-08-29 16:05:47 configure libattr1:arm64 1:2.4.48-5 <none>
2022-08-29 16:05:47 status unpacked libattr1:arm64 1:2.4.48-5
2022-08-29 16:05:47 status half-configured libattr1:arm64 1:2.4.48-5
2022-08-29 16:05:47 status installed libattr1:arm64 1:2.4.48-5
2022-08-29 16:05:47 configure debianutils:arm64 4.9.1 <none>
2022-08-29 16:05:47 status unpacked debianutils:arm64 4.9.1
2022-08-29 16:05:47 status half-configured debianutils:arm64 4.9.1
2022-08-29 16:05:47 status installed debianutils:arm64 4.9.1
2022-08-29 16:05:47 configure mawk:arm64 1.3.4.20200120-2 <none>
2022-08-29 16:05:47 status unpacked mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:47 status half-configured mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:47 status installed mawk:arm64 1.3.4.20200120-2
2022-08-29 16:05:47 configure libdebconfclient0:arm64 0.251ubuntu1 <none>
2022-08-29 16:05:47 status unpacked libdebconfclient0:arm64 0.251ubuntu1
2022-08-29 16:05:47 status half-configured libdebconfclient0:arm64 0.251ubuntu1
2022-08-29 16:05:47 status installed libdebconfclient0:arm64 0.251ubuntu1
2022-08-29 16:05:47 configure base-files:arm64 11ubuntu5 <none>
2022-08-29 16:05:47 status unpacked base-files:arm64 11ubuntu5
2022-08-29 16:05:47 status half-configured base-files:arm64 11ubuntu5
2022-08-29 16:05:47 status installed base-files:arm64 11ubuntu5
2022-08-29 16:05:47 configure libbz2-1.0:arm64 1.0.8-2 <none>
2022-08-29 16:05:47 status unpacked libbz2-1.0:arm64 1.0.8-2
2022-08-29 16:05:47 status half-configured libbz2-1.0:arm64 1.0.8-2
2022-08-29 16:05:47 status installed libbz2-1.0:arm64 1.0.8-2
2022-08-29 16:05:47 configure base-passwd:arm64 3.5.47 <none>
2022-08-29 16:05:47 status unpacked base-passwd:arm64 3.5.47
2022-08-29 16:05:47 status half-configured base-passwd:arm64 3.5.47
2022-08-29 16:05:48 status installed base-passwd:arm64 3.5.47
2022-08-29 16:05:48 configure libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2 <none>
2022-08-29 16:05:48 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:48 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:48 status installed libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2022-08-29 16:05:48 configure libblkid1:arm64 2.34-0.1ubuntu9 <none>
